Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-19 00:00:00-05:00,78.33208542130704,79.45076730910924,78.33208542130704,79.21821594238281,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.97588493475678,79.47035357530113,77.8939196290016,78.40552520751953,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.99428336272527,78.4422491955394,76.00660773100311,76.63081359863281,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.76562125370192,74.45954858661001,70.79997558779918,72.9908218383789,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.6688802914766,74.05564167022114,70.04112384953427,70.5184555053711,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,70.13904590093223,72.91738884045645,70.13170256596891,71.63714599609375,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.80984111499278,70.00929964989356,66.81726515458375,66.954345703125,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.97411391542483,68.15137456375166,62.75624918041156,66.91519165039062,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,69.09870035663911,73.78883553307905,67.98246857864966,73.1450424194336,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,74.33470454942898,74.41548122565645,69.96034087467272,70.8219985961914,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.56488058170727,74.26860121531938,71.75463373382252,74.10704040527344,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,72.33968168942623,73.32617613901023,71.3336075044868,71.70323944091797,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,69.03015684301496,71.18918694566518,68.84167293386189,70.75101470947266,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.56276935198105,68.07302480628051,64.37917853865788,65.15515899658203,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.84049979694406,70.11702352730764,65.93849366080131,69.8477554321289,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.90169500952486,68.83922904603355,66.54801123260143,67.42190551757812,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.65098737344481,66.09270309240823,60.70737172932311,60.763671875,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.8418419838367,68.52100220872431,61.91907140666786,68.04366302490234,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,59.226399481965395,63.41961139100032,58.749064083321386,59.29004669189453,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,60.58742140372329,63.059775712899665,58.357404603523726,61.897037506103516,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.69277111518728,61.196949231910764,58.044081212229806,60.381805419921875,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,60.55805140411242,61.89214411666415,59.387966063143026,59.91915512084961,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,60.50664819011717,61.64491373092087,55.81161985647393,56.11515808105469,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.831199002766276,55.93400942526247,52.044331632579706,54.92303466796875,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.85804727228932,60.63149362464805,57.353784978254204,60.4332160949707,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,61.38053504763928,63.21644337408911,59.80165463392544,60.10029602050781,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,60.34508481095299,63.32170138884156,60.305917869557916,63.26295471191406,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.87011957352628,62.63385635283077,60.47482979011786,60.643733978271484,204216800,0.0,0.0
2020-03-30 00:00:00-04:00,61.37809380887404,62.54817918438061,61.05007532086206,62.3743782043457,167976400,0.0,0.0
2020-03-31 00:00:00-04:00,62.56776454856994,64.2543486430492,61.68652695514454,62.24708938598633,197002000,0.0,0.0
2020-04-01 00:00:00-04:00,60.34019523851809,60.88362447619345,58.536110271872985,58.971832275390625,176218400,0.0,0.0
2020-04-02 00:00:00-04:00,58.83230026613887,60.00972901274142,57.99022961775401,59.955875396728516,165934000,0.0,0.0
2020-04-03 00:00:00-04:00,59.434470237861845,60.1443532640735,58.49693264734439,59.094215393066406,129880000,0.0,0.0
2020-04-06 00:00:00-04:00,61.41725419817089,64.40611098253343,61.04517945165006,64.24945068359375,201820400,0.0,0.0
2020-04-07 00:00:00-04:00,66.28852680517939,66.50884178001799,63.40003403422326,63.50529098510742,202887200,0.0,0.0
2020-04-08 00:00:00-04:00,64.31555150747866,65.4489203458301,63.94592696720082,65.13069915771484,168895200,0.0,0.0
2020-04-09 00:00:00-04:00,65.77448219987471,66.10984027711936,64.79533103929796,65.60067749023438,161834800,0.0,0.0
2020-04-13 00:00:00-04:00,65.67901516636393,66.99842501714423,65.07193872245234,66.88826751708984,131022800,0.0,0.0
2020-04-14 00:00:00-04:00,68.54057610130667,70.56007521857731,68.06323695818344,70.26632690429688,194994800,0.0,0.0
2020-04-15 00:00:00-04:00,69.12806585898063,70.09008001757974,68.69479418847334,69.62498474121094,131154400,0.0,0.0
2020-04-16 00:00:00-04:00,70.34710391108185,70.54783165645226,69.1158218427831,70.1781997680664,157125200,0.0,0.0
2020-04-17 00:00:00-04:00,69.68863516579944,70.24185795085386,67.77194262430984,69.22598266601562,215250000,0.0,0.0
2020-04-20 00:00:00-04:00,68.0387813890526,68.95183522806336,67.76951327782123,67.78909301757812,130015200,0.0,0.0
2020-04-21 00:00:00-04:00,67.62997515134862,67.86741962341601,64.97402594614061,65.6937026977539,180991600,0.0,0.0
2020-04-22 00:00:00-04:00,66.97639545671167,68.02653735284228,66.63125118578849,67.58592224121094,116862400,0.0,0.0
2020-04-23 00:00:00-04:00,67.52961072840638,68.9689642204336,67.28482292283252,67.32398986816406,124814400,0.0,0.0
2020-04-24 00:00:00-04:00,67.85519310637781,69.27740987739122,67.80623254961708,69.26761627197266,126161200,0.0,0.0
2020-04-27 00:00:00-04:00,68.98120089723567,69.65192456700365,68.52834943138573,69.31656646728516,117087600,0.0,0.0
2020-04-28 00:00:00-04:00,69.78409850886817,69.9676893477445,68.09996482198693,68.19297790527344,112004800,0.0,0.0
2020-04-29 00:00:00-04:00,69.698436852205,70.90768924895579,69.49281598523092,70.43280029296875,137280800,0.0,0.0
2020-04-30 00:00:00-04:00,70.97867110408785,72.09735318564408,70.58456631681184,71.91865539550781,183064000,0.0,0.0
2020-05-01 00:00:00-04:00,70.07049991100315,73.1915440118426,69.97258629602321,70.76080322265625,240616800,0.0,0.0
2020-05-04 00:00:00-04:00,70.78529246223087,71.89173064531306,70.08764572782314,71.76199340820312,133568000,0.0,0.0
2020-05-05 00:00:00-04:00,72.22708085075041,73.68112084308758,72.08020669055199,72.83905029296875,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,73.54894369821544,74.22945351487827,73.15973197465267,73.59056091308594,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,74.22455020320338,74.70188935753013,73.9185654812837,74.35183715820312,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,75.01946631960132,76.17553564428145,74.68810677058926,76.12153625488281,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,75.62328763210012,77.82006473757068,75.41219634306476,77.31935119628906,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,78.01151776643971,78.46805952508944,76.31300474832848,76.43572998046875,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,76.61735197237745,77.55006812196419,74.423024478928,75.51282501220703,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.74210744309367,76.0380853203574,74.01066251787374,75.97672271728516,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.72103072679249,75.57417829050696,73.68666407458704,75.52754211425781,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.86770939414588,77.6850559763479,76.16817421662756,77.30706024169922,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,77.3242566574673,78.18087634975231,76.8284494342071,76.86035919189453,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.72923761740599,78.42631591501245,77.68996465113278,78.35514068603516,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,78.2152379015423,78.7625950778877,77.53042907840617,77.7709732055664,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,77.50587118855135,78.35513497755139,77.4027862138277,78.27168273925781,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,79.4032205929523,79.58485152901632,77.68506744256383,77.74152374267578,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,77.59670056897626,78.22750246526856,76.84807228211865,78.08023071289062,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.75131660611248,79.3884739877242,77.47150705925365,78.11458587646484,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,78.36005265947531,78.82640699551665,77.67770073860144,78.03851318359375,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.9918665583009,79.12093992476119,77.85932124161832,78.99821472167969,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.7282292614914,79.38849154963171,78.28150765937546,79.36394500732422,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.68792956656067,80.0659252884709,79.10866271436235,79.80083465576172,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,79.62167062665387,79.9235698693484,78.73559065652525,79.11358642578125,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,79.36639424880016,81.42817626423785,79.33694139709499,81.36681365966797,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,81.06000658746275,81.88226704717212,80.34083860684187,81.847900390625,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,81.5238986397982,84.83010830395129,81.49198888962762,84.43247985839844,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,85.39220297701678,87.07844623022173,84.94793829859505,86.60472869873047,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,85.73829942262407,86.16783772681882,82.34372286303137,82.44680786132812,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,84.61167740814093,85.36766148028968,82.03444774453149,83.15860748291016,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,81.79635739831744,84.84730450519417,81.63190231115576,84.18704223632812,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,86.26599669201428,86.69308548755707,84.61166336987534,86.41817474365234,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,87.17171549694052,87.23307810217426,86.17518738718877,86.29791259765625,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,86.25373708415962,86.75445806207556,85.7162000396071,86.33228302001953,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,87.04653221049364,87.51779277706616,84.71720285412631,85.83891296386719,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,86.23655915384695,88.22961558508473,86.18992296967068,88.08480072021484,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,89.34395366370383,91.40082939983463,88.9193217367802,89.9649429321289,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,89.58940249419287,90.51966167498037,87.99888109029989,88.37687683105469,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,88.53397942314015,89.58941335133183,87.76571832385804,89.55014038085938,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,89.44460060710998,89.6679614185323,86.64891634789501,86.79864501953125,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,86.70535767157575,88.89477863318076,86.22182006236272,88.7990493774414,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,88.38178739338396,89.8299509204474,88.3621546548594,89.54031372070312,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,89.61884846201403,90.16865495866018,89.32185557665267,89.37094116210938,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,90.28893074771533,90.93200959444648,89.25558666553785,89.37094116210938,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,90.81665682610499,92.23535997636097,90.78474707251553,91.76164245605469,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,92.1445465487624,92.93244032934423,91.3640159814364,91.47692108154297,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,92.4660789640281,93.63933162686052,92.37771292114111,93.607421875,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,94.51068510280022,94.56468449703806,92.94962396301094,94.00997161865234,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,93.60005492011413,94.23332114873767,92.98152260684277,94.17440795898438,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,95.4949362863999,98.13598510523832,93.52396978606383,93.7399673461914,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,93.11405513697781,95.48510677222997,92.16907714027954,95.29120635986328,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,97.18856537986858,97.4413790627233,94.73406069562715,95.94658660888672,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,94.80522603057196,95.63239275887457,94.15969021859384,94.76595306396484,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,95.22250142563239,95.37958581252659,94.09587731160782,94.57450866699219,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,94.66286061749422,96.70745918720836,94.31431774793099,96.56755065917969,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,97.36772887367809,97.44381790554401,94.98195046311925,95.2347640991211,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,94.93284971480298,96.19201148125285,94.84449116514777,95.5022964477539,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,95.23229228114195,95.31083820191093,90.33556160490528,91.15536499023438,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,89.33168820236223,91.27810834084251,87.52271221674313,90.9295654296875,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,92.00462969229476,93.17788233853157,91.77881951248709,93.08460998535156,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,92.65018022025728,92.8293617425699,91.55055952475904,91.55547332763672,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,92.0439073698072,93.49697714999493,92.00709130496975,93.31043243408203,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,92.47343878789157,94.54504077630574,92.06108391100248,94.43949890136719,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,101.01266751308592,104.47842623020752,98.99015096734134,104.32624816894531,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,106.23094295555478,109.60588636321864,105.9290437210411,106.95502471923828,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,107.14647041825896,108.77380788426514,106.4150254777381,107.66928100585938,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,107.38702325228431,108.38355142877674,106.9157551166838,108.05955505371094,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,108.39580964470002,112.33037944565379,107.79936694184616,111.82965850830078,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,111.345255197801,111.80753517674191,108.48060363100724,109.2871322631836,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,110.75018728232891,111.90588719176891,108.19290200839652,110.87559509277344,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,110.13054873064374,110.63462633640745,107.31507111702966,107.57817840576172,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,108.6822363086525,111.41411123062198,108.48552492540746,111.1534652709961,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,112.55013197006966,114.13614464850599,112.05588469274096,113.12060546875,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,112.94354917808076,113.11075457952894,111.18786995070325,113.019775390625,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,114.1558151205106,114.18040591914031,112.09031560460217,112.72471618652344,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,112.47391083900423,114.09434470490805,112.1345773200515,113.66403198242188,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,114.07711674676187,115.23773179385864,113.71073864532035,113.80663299560547,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,113.84843468564281,116.44752494153501,113.83122037834511,116.33195495605469,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,117.30323662543402,122.81616023418648,117.29094497873652,122.32683563232422,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,126.58323459652917,126.6693061395205,121.90143792561574,123.7898941040039,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,122.64895271937841,123.12352433546026,121.03097282579708,122.77435302734375,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,124.10710517398404,124.90625735903697,123.02763138976458,124.44397735595703,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,125.05379619096146,125.3906683770913,121.79816799261332,122.95632934570312,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,123.94235484480143,124.3652910749228,122.53093152635309,122.75715637207031,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,125.48409094026046,128.84790466567298,123.93004570896791,126.92009735107422,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,130.57899202021028,132.58548697750555,128.3856310202109,131.9756622314453,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,135.32966104027744,135.71325350057103,124.91363768851399,129.24134826660156,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,124.82510171332522,126.7233880982329,118.52040282421409,118.89415740966797,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,118.09747623468726,121.66783948493375,109.06828600706663,118.97285461425781,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,112.07801681546195,117.03522017209733,110.82888378405143,110.96658325195312,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,115.33364250654506,117.18275496764744,113.36649871658415,115.39265441894531,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,118.38272191243267,118.5204213867482,110.65184569302217,111.62557983398438,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,112.6878288441793,113.33698988031809,108.19290569850378,110.16004943847656,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,112.83536598371877,114.02548704442006,110.94690979669149,113.46485137939453,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,116.38605781805616,116.8778437388585,111.74359752503283,113.64189147949219,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,113.33700492516704,114.09435206380468,110.19940784211359,110.28792572021484,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,107.91750349416948,110.35675745529431,106.92409383455308,108.52731323242188,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,108.58634485556884,109.05845518962114,104.34714464539059,105.08482360839844,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,102.82260947554371,108.37979232750392,101.40626350864261,108.27159881591797,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,110.82886995153423,111.0059131744623,107.36670054145549,109.97315979003906,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,109.7863032464656,110.26825139857286,105.01597330805248,105.3602294921875,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,103.44224917141793,108.43879594662158,103.27504375868723,106.44214630126953,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,106.64869751715919,110.59282279306396,105.90118079935864,110.4354476928711,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,113.12060798895035,113.42551288114988,110.92723931780708,113.07142639160156,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,112.66816317464442,113.41567240927391,111.70425941917438,112.21571350097656,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,111.92064357603087,115.33363915302371,111.7534381597199,113.90745544433594,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,115.70740306101382,115.78609061762289,113.92714024106955,114.87136840820312,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,111.03543028665428,113.47469188058001,110.37643891999355,111.16329193115234,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,112.03867311412749,114.73365788388391,111.68458664755421,114.58612060546875,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,113.79927638604006,114.21238232544987,110.40595601784992,111.30101013183594,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,112.73702616098716,113.65174842779896,112.2550704745613,113.18946838378906,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,114.34023920610234,114.48777649943804,112.70750616688865,113.08126831054688,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,113.38619212221818,115.07793735926026,113.03210556078798,115.04843139648438,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,118.08764017285665,123.12353101341198,117.32045528981578,122.3563461303711,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,123.21204275380182,123.3300740776516,117.68437374118044,119.11054992675781,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,119.01220035788087,121.00885012191337,117.65487383211968,119.19908142089844,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,116.76966081689413,119.20891500283145,116.20902511654046,118.72696685791016,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,119.2876024456911,119.55317106901019,116.85817857843178,117.06472778320312,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,117.98928861923939,118.44173080960829,113.75993379410835,114.07467651367188,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,114.29104459778615,117.02538061140416,113.73040895017166,115.57952880859375,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,114.75333908842127,116.75982679283705,114.53695205597568,114.95005798339844,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,115.52051122747784,116.10082252333132,112.70749512527814,113.84844207763672,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,114.47793657429119,114.63531168537175,112.4025991972809,113.15011596679688,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,112.13702701798864,114.63530037956498,111.02558604175752,113.15994262695312,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,113.59270582489545,115.35330025891422,112.65831561039812,114.6844711303711,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,113.15994963633973,113.53370425535856,109.27483614470776,109.3731918334961,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,110.5239874749574,115.00907335849567,110.35677453318362,113.42552185058594,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,109.23548745755002,110.15020957986908,105.95036107454767,107.0716323852539,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,107.31751920368171,108.86172662240193,105.55692478930968,106.98310089111328,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,107.85848658765198,109.65841726851738,106.94376451859762,108.62567138671875,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,112.26489365208296,113.69106987479825,110.50429908844715,113.06158447265625,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,116.01230261963114,117.65487339594542,114.95005067056644,117.0745620727539,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,116.57699906217637,117.44403286247237,114.41925807826435,116.9415512084961,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,118.72489214592792,120.19294057475531,114.34044892825355,114.6064682006836,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,113.8478160935455,115.85775788790171,112.44872864472259,114.26162719726562,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,115.46364563262475,117.86769623805439,114.72469408027055,117.7297592163086,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,117.85785939471864,118.75445011542503,116.82332412305286,117.45389556884766,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,117.68051489398484,117.90712252197355,116.13364308643484,117.50316619873047,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,117.16816390560291,119.20767002116094,116.40951023699624,118.52783966064453,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,117.78889509972271,118.89239141091466,117.20758256407281,117.6312484741211,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,116.86274039821667,118.05491481996158,116.26172579065039,116.2912826538086,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,115.85776053743876,117.30610695058587,115.089252036668,116.89229583740234,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,116.89229507013171,117.02037731375118,115.56218363391267,115.61144256591797,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,115.45381418111229,115.88733491824365,112.07434143112432,112.17286682128906,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,112.23198576821724,114.14340235264616,110.93142358348491,113.47341918945312,113874200,0.0,0.0
